date,Tmax,Tmin,Tmean
03/09/1990,22.48,12.64,17.56
04/09/1990,19.01,8.82,13.91
05/09/1990,18.54,8.43,13.49
06/09/1990,17.72,12.35,15.03
07/09/1990,19.44,10.29,14.86
08/09/1990,19.09,7.37,13.23
09/09/1990,20.51,7.25,13.88
10/09/1990,19.23,7.62,13.43
11/09/1990,19.92,8.03,13.97
12/09/1990,20.19,8.68,14.44
13/09/1990,20.14,8.62,14.38
14/09/1990,19.89,12.59,16.24
15/09/1990,18.25,10.2,14.22
16/09/1990,17.81,9.76,13.79
17/09/1990,14.97,11.07,13.02
18/09/1990,19.52,8.87,14.19
19/09/1990,15.58,10.64,13.11
20/09/1990,13.83,6.23,10.03
21/09/1990,14.51,7.9,11.2
22/09/1990,14.3,9.25,11.78
23/09/1990,13.31,8.62,10.97
24/09/1990,14.8,5.86,10.33
25/09/1990,15.66,7.28,11.47
26/09/1990,15.88,4,9.94
27/09/1990,15.4,3.57,9.48
28/09/1990,19.67,6.04,12.86
29/09/1990,17.29,10.43,13.86
30/09/1990,18.13,11.88,15.01
01/10/1990,15.14,5.73,10.44
02/10/1990,16.9,11.22,14.06
03/10/1990,16.16,12.76,14.46
04/10/1990,15.4,6.16,10.78
05/10/1990,16.47,10.6,13.54
06/10/1990,16.59,12.17,14.38
07/10/1990,12.6,5.75,9.17
08/10/1990,13.79,0.95,7.37
09/10/1990,15.45,6.16,10.81
10/10/1990,16.97,10.44,13.71
11/10/1990,16.46,13.09,14.78
12/10/1990,21.92,9.07,15.49
13/10/1990,21.87,10.38,16.12
14/10/1990,19.2,13.57,16.39
15/10/1990,19.05,13.72,16.39
16/10/1990,16.75,11.04,13.9
17/10/1990,16.67,11.48,14.07
18/10/1990,14.92,12.63,13.77
19/10/1990,14.25,12.16,13.2
20/10/1990,15.11,11.07,13.09
21/10/1990,14.46,11.55,13.01
22/10/1990,12.02,7.55,9.78
23/10/1990,15.23,4.7,9.97
24/10/1990,14.54,6.92,10.73
25/10/1990,14.2,7.05,10.62
26/10/1990,11.44,8.8,10.12
27/10/1990,12.47,7.14,9.8
28/10/1990,12.11,8.8,10.45
29/10/1990,8.82,3.6,6.21
30/10/1990,12.45,4.12,8.28
31/10/1990,11.75,6.45,9.1
01/11/1990,11.44,4.71,8.08
02/11/1990,8.32,3.34,5.83
03/11/1990,8.2,1.55,4.88
04/11/1990,9.07,2.75,5.91
05/11/1990,9.06,1.21,5.14
06/11/1990,8.93,-0.51,4.21
07/11/1990,8.21,2.49,5.35
08/11/1990,8.35,1.09,4.72
09/11/1990,11.59,2.36,6.98
10/11/1990,13.47,5.28,9.37
11/11/1990,12.89,5.05,8.97
12/11/1990,14.21,9.7,11.95
13/11/1990,14.67,11.61,13.14
14/11/1990,14.37,10.14,12.25
15/11/1990,13.32,7.84,10.58
16/11/1990,14.39,8.52,11.45
17/11/1990,14.72,13.06,13.89
18/11/1990,10.23,7.51,8.87
19/11/1990,8.62,4.44,6.53
20/11/1990,6.46,2.75,4.61
21/11/1990,5.29,1.23,3.26
22/11/1990,3.01,1.05,2.03
23/11/1990,4.78,0.61,2.69
24/11/1990,5.55,1.77,3.66
25/11/1990,6.58,0.72,3.65
26/11/1990,7.02,1.97,4.5
27/11/1990,7.17,2.33,4.75
28/11/1990,7.19,0.66,3.93
29/11/1990,5.58,4.26,4.92
30/11/1990,6.3,2.81,4.56
01/12/1990,5.74,3.7,4.72
02/12/1990,5.22,3.26,4.24
03/12/1990,6.87,3.4,5.14
04/12/1990,7.12,1.12,4.12
05/12/1990,6.58,0.74,3.66
06/12/1990,5.84,-2.59,1.62
07/12/1990,6.76,-2.21,2.28
08/12/1990,1.78,0.32,1.05
09/12/1990,4.56,-0.2,2.18
10/12/1990,4.75,0.7,2.72
11/12/1990,8.56,1.1,4.83
12/12/1990,4.72,2.12,3.42
13/12/1990,4.56,0.85,2.7
14/12/1990,2.55,-0.98,0.79
15/12/1990,4.66,-4.49,0.08
16/12/1990,3.75,-4.31,-0.28
17/12/1990,1.81,-0.94,0.44
18/12/1990,1.71,-0.62,0.55
19/12/1990,4.11,-0.49,1.81
20/12/1990,8.73,0.12,4.43
21/12/1990,10.26,3.9,7.08
22/12/1990,10.93,8.89,9.91
23/12/1990,9.04,8.61,8.83
24/12/1990,8.5,6.82,7.66
25/12/1990,8.75,2.89,5.82
26/12/1990,11.87,3.42,7.65
27/12/1990,6.13,3.27,4.7
28/12/1990,10.13,2.09,6.11
29/12/1990,6.73,5.67,6.2
30/12/1990,7.47,1.6,4.53
31/12/1990,7.79,2.82,5.31
01/01/1991,12.2,0.97,6.58
02/01/1991,10.49,2.64,6.56
03/01/1991,8.14,4.45,6.3
04/01/1991,8.43,2.4,5.41
05/01/1991,7.6,1.85,4.72
06/01/1991,6.69,2.79,4.74
07/01/1991,6.83,0.6,3.71
08/01/1991,10.18,3.05,6.61
09/01/1991,10.51,2.01,6.26
10/01/1991,7.06,5.11,6.09
11/01/1991,6.17,3.6,4.88
12/01/1991,5.16,-0.66,2.25
13/01/1991,4.85,-2.78,1.04
14/01/1991,2.88,-2.54,0.17
15/01/1991,2.46,-2.16,0.15
16/01/1991,6.39,-3.37,1.51
17/01/1991,7.88,-2.69,2.59
18/01/1991,8.08,1.52,4.8
19/01/1991,7.02,1.45,4.23
20/01/1991,9.07,1.63,5.35
21/01/1991,7.88,5.16,6.52
22/01/1991,4.49,-0.76,1.86
23/01/1991,3.89,0.77,2.33
24/01/1991,3.76,0.28,2.02
25/01/1991,2.97,0.95,1.96
26/01/1991,1.85,0.12,0.98
27/01/1991,1.91,-0.18,0.86
28/01/1991,3.49,0.2,1.85
29/01/1991,0.74,0.47,0.61
30/01/1991,0.6,0.07,0.33
31/01/1991,1.84,-0.89,0.47
01/02/1991,3.22,-0.95,1.14
02/02/1991,2.03,-2.6,-0.28
03/02/1991,0.57,-2.12,-0.77
04/02/1991,0.97,-4.21,-1.62
05/02/1991,1.23,-3.44,-1.1
06/02/1991,-1.27,-3.2,-2.23
07/02/1991,-3.81,-8.41,-6.11
08/02/1991,-2.74,-7.37,-5.06
09/02/1991,-3.81,-7.2,-5.51
10/02/1991,0.91,-7.86,-3.48
11/02/1991,1.46,-4.74,-1.64
12/02/1991,0.75,-5.24,-2.25
13/02/1991,2.08,-2.93,-0.42
14/02/1991,5.01,-6.32,-0.66
15/02/1991,7.59,-5.35,1.12
16/02/1991,5.09,-0.98,2.06
17/02/1991,4.35,-0.33,2.01
18/02/1991,4.82,0.21,2.52
19/02/1991,4.16,-4.55,-0.19
20/02/1991,6.66,-3.87,1.4
21/02/1991,7.05,4.22,5.63
22/02/1991,10.72,1.73,6.22
23/02/1991,11.8,4.01,7.91
24/02/1991,11.33,9.35,10.34
25/02/1991,11.22,0.89,6.05
26/02/1991,10.19,2.89,6.54
27/02/1991,7.27,3.15,5.21
28/02/1991,7.41,0.59,4
01/03/1991,6.51,-0.56,2.98
02/03/1991,6.32,-1.55,2.38
03/03/1991,10.16,2.57,6.36
04/03/1991,10.07,2.3,6.19
05/03/1991,10.27,6.22,8.25
06/03/1991,12.42,8.25,10.34
07/03/1991,12.92,7.53,10.22
08/03/1991,12.29,7.29,9.79
09/03/1991,10.92,7.97,9.44
10/03/1991,10.47,7.65,9.06
11/03/1991,11.83,8.01,9.92
12/03/1991,11.95,9.35,10.65
13/03/1991,16.07,7.47,11.77
14/03/1991,13.55,6.4,9.98
15/03/1991,10.16,5.15,7.66
16/03/1991,11.5,7.54,9.52
17/03/1991,10.48,8.11,9.3
18/03/1991,11.93,2.91,7.42
19/03/1991,13.09,5.92,9.5
20/03/1991,11.86,9.41,10.64
21/03/1991,11.61,7.25,9.43
22/03/1991,8.67,0.9,4.78
23/03/1991,8.66,1.39,5.03
24/03/1991,9.37,0.06,4.71
25/03/1991,9.51,2.95,6.23
26/03/1991,7.31,4.1,5.7
27/03/1991,12.54,1.1,6.82
28/03/1991,11.87,1.15,6.51
29/03/1991,9.76,5,7.38
30/03/1991,13.4,-0.12,6.64
31/03/1991,14.65,2.43,8.54
01/04/1991,12.33,6.18,9.25
02/04/1991,10.88,8.9,9.89
03/04/1991,11.6,3.2,7.4
04/04/1991,9.76,4.68,7.22
05/04/1991,10.67,3.98,7.33
06/04/1991,8.79,3.3,6.04
07/04/1991,11.15,4.91,8.03
08/04/1991,13.95,5.56,9.76
09/04/1991,13.62,6.88,10.25
10/04/1991,17.19,6.26,11.72
11/04/1991,15.43,8.25,11.84
12/04/1991,18.07,9.22,13.64
13/04/1991,15.91,8.35,12.13
14/04/1991,10.71,4.53,7.62
15/04/1991,14.2,5.65,9.92
16/04/1991,9.99,2.53,6.26
17/04/1991,7.22,-0.02,3.6
18/04/1991,9.23,-0.34,4.45
19/04/1991,8.73,1,4.86
20/04/1991,8.14,-1.09,3.53
21/04/1991,9.16,0.04,4.6
22/04/1991,10.97,2.91,6.94
23/04/1991,11.57,-0.39,5.59
24/04/1991,12.05,5.56,8.8
25/04/1991,11.09,5.28,8.18
26/04/1991,13.89,2.88,8.39
27/04/1991,13.42,0.73,7.07
28/04/1991,12.54,1.1,6.82
29/04/1991,8.43,5.6,7.01
30/04/1991,8.19,5.72,6.95
01/05/1991,8.77,4.7,6.74
02/05/1991,11.44,1.45,6.45
03/05/1991,11.81,2.2,7.01
04/05/1991,10,4.84,7.42
05/05/1991,9.97,4.47,7.22
06/05/1991,10.33,2.84,6.58
07/05/1991,10.78,5.14,7.96
08/05/1991,13.11,5.21,9.16
09/05/1991,14.23,2.34,8.28
10/05/1991,16.26,2.53,9.39
11/05/1991,13.91,7.35,10.63
12/05/1991,18.26,3.91,11.09
13/05/1991,19.08,8.62,13.85
14/05/1991,14.38,6.94,10.66
15/05/1991,14.22,4.92,9.57
16/05/1991,11.03,7.48,9.25
17/05/1991,10.86,8.02,9.44
18/05/1991,14.91,8.68,11.79
19/05/1991,18.01,9.36,13.68
20/05/1991,21.03,9.84,15.43
21/05/1991,22.92,10.7,16.81
22/05/1991,19.52,10.14,14.83
23/05/1991,17.62,9.44,13.53
24/05/1991,19.58,11.41,15.5
25/05/1991,18.38,9.9,14.14
26/05/1991,15.95,11.48,13.71
27/05/1991,18.81,10.79,14.8
28/05/1991,15.01,8.35,11.68
29/05/1991,12.15,7.85,10
30/05/1991,11.72,8.18,9.95
31/05/1991,12.2,7.66,9.93
01/06/1991,12.75,6.93,9.84
02/06/1991,13.6,1.21,7.41
03/06/1991,13.16,6.69,9.93
04/06/1991,14.77,1.5,8.14
05/06/1991,13.65,1.83,7.74
06/06/1991,16.13,8.87,12.5
07/06/1991,13.38,10.68,12.03
08/06/1991,14.8,9.1,11.95
09/06/1991,16.84,9.82,13.33
10/06/1991,16.9,10.86,13.88
11/06/1991,15.31,7.72,11.52
12/06/1991,17.46,10.95,14.2
13/06/1991,15.75,9.85,12.8
14/06/1991,16.4,8.73,12.57
15/06/1991,12.87,8.78,10.83
16/06/1991,14.73,8.4,11.56
17/06/1991,14.9,6.77,10.83
18/06/1991,13.33,7.13,10.23
19/06/1991,16.03,8.63,12.33
20/06/1991,18.02,6.35,12.19
21/06/1991,19.58,11.12,15.35
22/06/1991,17.32,11.17,14.25
23/06/1991,14.42,9.42,11.92
24/06/1991,16.59,10.13,13.36
25/06/1991,18.1,12.11,15.11
26/06/1991,18.3,10.33,14.31
27/06/1991,18.74,9.05,13.89
28/06/1991,20.01,10.46,15.24
29/06/1991,19.85,7.1,13.47
30/06/1991,20.95,12.7,16.82
01/07/1991,20.85,13.63,17.24
02/07/1991,20.28,10.08,15.18
03/07/1991,22.81,14.02,18.41
04/07/1991,26.21,13.97,20.09
05/07/1991,25.88,14.64,20.26
06/07/1991,22.76,17.11,19.94
07/07/1991,24.56,13.47,19.02
08/07/1991,18.97,14.82,16.9
09/07/1991,20.57,12.65,16.61
10/07/1991,24.08,12,18.04
11/07/1991,25.59,16.72,21.15
12/07/1991,18.63,11.77,15.2
13/07/1991,19.56,13.27,16.42
14/07/1991,22.47,12.03,17.25
15/07/1991,19.45,13.74,16.59
16/07/1991,19.86,12.72,16.29
17/07/1991,19.33,10.07,14.7
18/07/1991,20.6,12.39,16.49
19/07/1991,17.89,13.36,15.63
20/07/1991,21.75,11.6,16.68
21/07/1991,20.68,13.11,16.9
22/07/1991,22.36,10.52,16.44
23/07/1991,22.36,15.38,18.87
24/07/1991,17.45,12.25,14.85
25/07/1991,19.38,12.42,15.9
26/07/1991,23.12,13.69,18.41
27/07/1991,23.48,12.5,17.99
28/07/1991,23.84,12.69,18.26
29/07/1991,26.91,13.68,20.29
30/07/1991,18.32,16.74,17.53
31/07/1991,22.43,13.72,18.07
01/08/1991,23.53,11.84,17.68
02/08/1991,24.58,12.72,18.65
03/08/1991,21.96,15.05,18.51
04/08/1991,23.12,11.87,17.5
05/08/1991,20.86,14.42,17.64
06/08/1991,21.28,16.3,18.79
07/08/1991,20.76,14.04,17.4
08/08/1991,22.28,12.41,17.34
09/08/1991,22.34,11.28,16.81
10/08/1991,22.79,16.19,19.49
11/08/1991,20.15,16.73,18.44
12/08/1991,21.81,12.33,17.07
13/08/1991,22.01,11.99,17
14/08/1991,23.8,15.38,19.59
15/08/1991,23.38,12.9,18.14
16/08/1991,22.14,13.03,17.58
17/08/1991,21.54,14.22,17.88
18/08/1991,20.37,8.77,14.57
19/08/1991,23.17,8.64,15.9
20/08/1991,24.13,13.3,18.72
21/08/1991,26.04,13.15,19.6
22/08/1991,22.59,16.84,19.71
23/08/1991,16.24,12.4,14.32
24/08/1991,21.6,11.9,16.75
25/08/1991,23.17,10.13,16.65
26/08/1991,25.08,11.46,18.27
27/08/1991,24.7,12.82,18.76
28/08/1991,21.13,13.35,17.24
29/08/1991,22.51,10.37,16.44
30/08/1991,24.44,9.83,17.14
31/08/1991,25.75,10.35,18.05
01/09/1991,25.79,11.56,18.67
02/09/1991,25.13,13.87,19.5
03/09/1991,24.01,14.76,19.38
04/09/1991,23.32,14.16,18.74
05/09/1991,22.96,12.74,17.85
06/09/1991,19.6,13.15,16.37
07/09/1991,20.34,6.1,13.22
08/09/1991,22.76,7.21,14.98
09/09/1991,22.41,8.33,15.37
10/09/1991,23.17,8.93,16.05
11/09/1991,18.16,11.49,14.83
12/09/1991,20.42,10.16,15.29
13/09/1991,22.73,10.1,16.41
14/09/1991,22.63,13.91,18.27
15/09/1991,20.45,14.49,17.47
16/09/1991,20.68,13.02,16.85
17/09/1991,20.65,10.1,15.37
18/09/1991,19.23,10.82,15.03
19/09/1991,19.21,6.18,12.69
20/09/1991,17.44,4.09,10.76
21/09/1991,22.59,4.43,13.51
22/09/1991,17.32,10.14,13.73
23/09/1991,18.82,10.05,14.43
24/09/1991,15.45,13.8,14.62
25/09/1991,17.96,10,13.98
26/09/1991,14.81,8.69,11.75
27/09/1991,11.8,8.07,9.93
28/09/1991,12.27,7.15,9.71
29/09/1991,13.09,11.07,12.08
30/09/1991,13.79,5.96,9.88
01/10/1991,15.45,9.76,12.61
02/10/1991,16.27,7.43,11.85
03/10/1991,16.63,11.05,13.84
04/10/1991,15.24,6,10.62
05/10/1991,11.29,7.92,9.61
06/10/1991,14.12,3.2,8.66
07/10/1991,13.26,7.89,10.58
08/10/1991,12.98,9.39,11.18
09/10/1991,15.05,8.13,11.59
10/10/1991,18.77,10.71,14.74
11/10/1991,19.24,12.03,15.64
12/10/1991,15.85,12.09,13.97
13/10/1991,14.9,6.69,10.8
14/10/1991,13.15,7.14,10.15
15/10/1991,13.5,6.81,10.16
16/10/1991,15.52,8.65,12.08
17/10/1991,9.8,6.79,8.3
18/10/1991,8.73,5.69,7.21
19/10/1991,8.84,1.15,4.99
20/10/1991,9.05,2.03,5.54
21/10/1991,9.24,0.34,4.79
22/10/1991,10.24,0.31,5.28
23/10/1991,9.05,2.31,5.68
24/10/1991,8.98,6.89,7.94
25/10/1991,9.22,7.4,8.31
26/10/1991,10.84,6.34,8.59
27/10/1991,10.13,7.05,8.59
28/10/1991,12.27,7.44,9.86
29/10/1991,12.56,9.3,10.93
30/10/1991,12.51,8.82,10.67
31/10/1991,13.95,6.19,10.07
01/11/1991,14.41,11.19,12.8
02/11/1991,12.41,9.64,11.03
03/11/1991,9.94,6.44,8.19
04/11/1991,8.84,2.86,5.85
05/11/1991,6.54,2.19,4.37
06/11/1991,11.79,-0.01,5.89
07/11/1991,13.39,2.91,8.15
08/11/1991,10.78,9.17,9.97
09/11/1991,8.5,2.04,5.27
10/11/1991,9.84,0.36,5.1
11/11/1991,8.3,2.89,5.6
12/11/1991,9.2,1.92,5.56
13/11/1991,6.28,2.23,4.25
14/11/1991,7.19,2.12,4.65
15/11/1991,7.6,0.95,4.27
16/11/1991,5.07,1.7,3.39
17/11/1991,8.27,1.68,4.98
18/11/1991,10.29,3.77,7.03
19/11/1991,8.09,4.13,6.11
20/11/1991,6.25,2.12,4.18
21/11/1991,7.44,-1.83,2.81
22/11/1991,8.96,-0.6,4.18
23/11/1991,9.04,5.23,7.14
24/11/1991,9.77,5.09,7.43
25/11/1991,9.63,4.63,7.13
26/11/1991,12.3,5.26,8.78
27/11/1991,10.37,8.96,9.67
28/11/1991,10.79,8.83,9.81
29/11/1991,10.64,8.89,9.77
30/11/1991,8.13,6.1,7.12
01/12/1991,8.48,6.7,7.59
02/12/1991,7.25,6.02,6.63
03/12/1991,6.52,6.05,6.29
04/12/1991,5.68,4.76,5.22
05/12/1991,6.27,4.71,5.49
06/12/1991,4.94,-1.52,1.71
07/12/1991,3.81,-3.44,0.19
08/12/1991,3.14,-4.04,-0.45
09/12/1991,1.71,-4.83,-1.56
10/12/1991,0.85,-3.82,-1.49
11/12/1991,-1.23,-6.54,-3.89
12/12/1991,-1.32,-9.56,-5.44
13/12/1991,2.85,-7.42,-2.28
14/12/1991,1.83,-3.32,-0.75
15/12/1991,6.06,-3.32,1.37
16/12/1991,9.82,-1.13,4.35
17/12/1991,10.12,5.52,7.82
18/12/1991,11.38,3.35,7.36
19/12/1991,11.73,4.26,7.99
20/12/1991,10.08,1.81,5.95
21/12/1991,12.21,2.63,7.42
22/12/1991,12.48,10.1,11.29
23/12/1991,12.37,10.87,11.62
24/12/1991,6.71,2.05,4.38
25/12/1991,8.08,0.42,4.25
26/12/1991,10.81,0.91,5.86
27/12/1991,7.83,2.3,5.06
28/12/1991,6.1,2.5,4.3
29/12/1991,7.17,4.26,5.71
30/12/1991,6.4,5.25,5.83
31/12/1991,7.93,4.97,6.45
01/01/1992,9.63,5.95,7.79
02/01/1992,10.6,6.53,8.56
03/01/1992,10.94,8.51,9.73
04/01/1992,10.52,4.83,7.67
05/01/1992,11.85,5.41,8.63
06/01/1992,10.97,9.32,10.14
07/01/1992,11.07,6.09,8.58
08/01/1992,11.44,6.21,8.83
09/01/1992,3.71,3.36,3.53
10/01/1992,5.01,1.19,3.1
11/01/1992,2.8,-1.93,0.44
12/01/1992,5.11,-1.72,1.7
13/01/1992,5.46,0.85,3.15
14/01/1992,4.74,3.66,4.2
15/01/1992,4.33,2.97,3.65
16/01/1992,6.04,1.82,3.93
17/01/1992,2.89,-0.76,1.06
18/01/1992,6.42,0.11,3.26
19/01/1992,7.49,1.89,4.69
20/01/1992,4.61,4.31,4.46
21/01/1992,1.35,-2.87,-0.76
22/01/1992,1.67,-5.5,-1.91
23/01/1992,0.01,-5.9,-2.95
24/01/1992,0.87,-5.91,-2.52
25/01/1992,5.06,-5.09,-0.02
26/01/1992,5.08,0.04,2.56
27/01/1992,3.89,-0.11,1.89
28/01/1992,2.56,-3.43,-0.44
29/01/1992,5.78,-1.24,2.27
30/01/1992,2.07,-0.9,0.59
31/01/1992,1.73,-1.04,0.35
01/02/1992,0.38,-2.6,-1.11
02/02/1992,7.7,-2.25,2.72
03/02/1992,9.73,-0.78,4.48
04/02/1992,12.05,4.2,8.12
05/02/1992,9.86,6.41,8.14
06/02/1992,9,5.79,7.4
07/02/1992,7.45,2.29,4.87
08/02/1992,7.91,-0.02,3.94
09/02/1992,8.72,1.29,5.01
10/02/1992,8.07,2.08,5.08
11/02/1992,9.66,4.07,6.87
12/02/1992,11.6,7.06,9.33
13/02/1992,9.11,3.56,6.33
14/02/1992,9.87,3.39,6.63
15/02/1992,8.77,4.77,6.77
16/02/1992,6.04,0.88,3.46
17/02/1992,5.74,-1.71,2.01
18/02/1992,4.23,0.45,2.34
19/02/1992,4.62,0.88,2.75
20/02/1992,4.64,-1.89,1.37
21/02/1992,7.52,-1.4,3.06
22/02/1992,9.02,0.09,4.55
23/02/1992,10.29,4.05,7.17
24/02/1992,9.62,4.16,6.89
25/02/1992,7.38,-2.64,2.37
26/02/1992,11.68,-1.51,5.08
27/02/1992,13.25,7,10.12
28/02/1992,7.58,4.04,5.81
29/02/1992,11.27,1.42,6.35
01/03/1992,9.14,5.48,7.31
02/03/1992,9.74,1.5,5.62
03/03/1992,10.76,3.82,7.29
04/03/1992,12.25,4.57,8.41
05/03/1992,10.23,2.42,6.33
06/03/1992,12.16,3.5,7.83
07/03/1992,11.71,6.12,8.91
08/03/1992,8.67,3.65,6.16
09/03/1992,10.53,-1.68,4.43
10/03/1992,11.18,4.63,7.9
11/03/1992,9.74,1.95,5.84
12/03/1992,10.39,6.24,8.32
13/03/1992,11.97,7.81,9.89
14/03/1992,10.86,3.25,7.06
15/03/1992,13.01,5.8,9.4
16/03/1992,13.42,7.09,10.26
17/03/1992,11.56,7.39,9.47
18/03/1992,11.76,7.85,9.81
19/03/1992,13.62,5.78,9.7
20/03/1992,13.81,7.77,10.79
21/03/1992,11.48,4.74,8.11
22/03/1992,13.87,6.42,10.15
23/03/1992,8.05,2.24,5.15
24/03/1992,9.04,3.89,6.47
25/03/1992,8.58,3.43,6.01
26/03/1992,7.62,3.28,5.45
27/03/1992,6.68,3.13,4.9
28/03/1992,8.83,0.96,4.89
29/03/1992,7.33,4.7,6.01
30/03/1992,6.54,1.19,3.87
31/03/1992,8.32,3.05,5.69
01/04/1992,10.67,3.44,7.05
02/04/1992,7.1,2.53,4.82
03/04/1992,7.45,1.52,4.49
04/04/1992,8.99,-0.64,4.18
05/04/1992,11.51,-0.94,5.28
06/04/1992,7.57,4.61,6.09
07/04/1992,9,3.96,6.48
08/04/1992,15.15,4.92,10.04
09/04/1992,16.52,2.57,9.55
10/04/1992,15.63,2.99,9.31
11/04/1992,16.51,3.88,10.2
12/04/1992,13.07,8.72,10.9
13/04/1992,11.38,4.21,7.79
14/04/1992,8.95,5.94,7.45
15/04/1992,7.79,2.08,4.94
16/04/1992,9.44,1.47,5.45
17/04/1992,16.6,3.62,10.11
18/04/1992,17,8.18,12.59
19/04/1992,15.75,8.8,12.28
20/04/1992,16.55,6.08,11.32
21/04/1992,15.19,10.21,12.7
22/04/1992,13.6,7.41,10.51
23/04/1992,13.48,6.87,10.18
24/04/1992,11.7,7.84,9.77
25/04/1992,13.91,6.26,10.08
26/04/1992,14.44,9.49,11.96
27/04/1992,14.22,7.18,10.7
28/04/1992,13.25,6.66,9.95
29/04/1992,11.82,3.48,7.65
30/04/1992,13.38,6.4,9.89
01/05/1992,12.61,6.65,9.63
02/05/1992,11.95,2.95,7.45
03/05/1992,14.69,2.65,8.67
04/05/1992,15.88,4.39,10.14
05/05/1992,14.16,8.82,11.49
06/05/1992,19.16,6.14,12.65
07/05/1992,16.37,9.53,12.95
08/05/1992,13.02,6.95,9.99
09/05/1992,13.5,5.79,9.64
10/05/1992,13.67,4.25,8.96
11/05/1992,13.94,6.41,10.17
12/05/1992,15.61,9.14,12.37
13/05/1992,21.45,9.94,15.69
14/05/1992,25.39,14.17,19.78
15/05/1992,19.98,9.97,14.98
16/05/1992,19.26,7.63,13.44
17/05/1992,16.81,4.22,10.51
18/05/1992,20.57,4.92,12.75
19/05/1992,25.55,8.24,16.9
20/05/1992,24.71,9.8,17.25
21/05/1992,24.07,9.7,16.88
22/05/1992,24,11.42,17.71
23/05/1992,22.65,10.37,16.51
24/05/1992,25.11,11.1,18.11
25/05/1992,23.49,11.53,17.51
26/05/1992,24.21,13.59,18.9
27/05/1992,21.57,9.23,15.4
28/05/1992,23.2,12.88,18.04
29/05/1992,17.86,12.52,15.19
30/05/1992,18.01,12.98,15.5
31/05/1992,21.67,9.73,15.7
01/06/1992,17.15,12.38,14.77
02/06/1992,19.43,12.83,16.13
03/06/1992,19.07,10.1,14.58
04/06/1992,15.48,8.61,12.05
05/06/1992,13.71,7.66,10.68
06/06/1992,21.98,9.34,15.66
07/06/1992,18.48,11.46,14.97
08/06/1992,20.52,12.35,16.43
09/06/1992,22.2,11.04,16.62
10/06/1992,22.11,10.27,16.19
11/06/1992,21.29,11.24,16.27
12/06/1992,22.85,10.79,16.82
13/06/1992,23.81,10.09,16.95
14/06/1992,24.69,12.41,18.55
15/06/1992,24.85,11.08,17.97
16/06/1992,19.26,13.5,16.38
17/06/1992,17.51,8.01,12.76
18/06/1992,16.94,8.07,12.5
19/06/1992,15.72,6.16,10.94
20/06/1992,19.66,10.45,15.06
21/06/1992,21.37,9.52,15.44
22/06/1992,19.87,11.98,15.92
23/06/1992,18.79,11.39,15.09
24/06/1992,20.9,10.5,15.7
25/06/1992,22.33,12.95,17.64
26/06/1992,24.02,11.67,17.85
27/06/1992,25.55,12.92,19.23
28/06/1992,25.9,13.45,19.67
29/06/1992,28.37,13.26,20.82
30/06/1992,24.25,16.45,20.35
01/07/1992,16.29,15.66,15.97
02/07/1992,17.98,9.26,13.62
03/07/1992,16.69,12.68,14.68
04/07/1992,18.22,13.68,15.95
05/07/1992,18.23,10.46,14.35
06/07/1992,20.56,12.81,16.68
07/07/1992,18.61,10.47,14.54
08/07/1992,18.07,13.68,15.87
09/07/1992,18.53,13.29,15.91
10/07/1992,18.27,11.13,14.7
11/07/1992,17.59,12.73,15.16
12/07/1992,20.51,13.04,16.78
13/07/1992,18.98,12.5,15.74
14/07/1992,19.81,14.64,17.23
15/07/1992,21.6,14.63,18.12
16/07/1992,21.71,14.33,18.02
17/07/1992,22.47,16.46,19.47
18/07/1992,22.76,14.41,18.59
19/07/1992,21.67,14.77,18.22
20/07/1992,17.8,14.33,16.07
21/07/1992,21.53,14.87,18.2
22/07/1992,22.03,10.82,16.43
23/07/1992,22.29,12.85,17.57
24/07/1992,22.91,14,18.45
25/07/1992,22.31,10.88,16.59
26/07/1992,19.85,14.79,17.32
27/07/1992,19.9,11.22,15.56
28/07/1992,21.53,8.63,15.08
29/07/1992,24.23,10.75,17.49
30/07/1992,25.17,14.23,19.7
31/07/1992,26.38,13.85,20.11
01/08/1992,24.01,13.3,18.66
02/08/1992,20.73,14.37,17.55
03/08/1992,20.27,15.29,17.78
04/08/1992,20.2,11.13,15.66
05/08/1992,21.59,14.76,18.18
06/08/1992,21.47,13.7,17.59
07/08/1992,24.38,11.94,18.16
08/08/1992,22.52,15.26,18.89
09/08/1992,22.71,15.71,19.21
10/08/1992,22.5,13.07,17.79
11/08/1992,18.6,11.82,15.21
12/08/1992,18.73,13.35,16.04
13/08/1992,15.03,11.38,13.2
14/08/1992,18.13,9.34,13.74
15/08/1992,20.5,11.12,15.81
16/08/1992,19.08,14.01,16.54
17/08/1992,20.75,11.55,16.15
18/08/1992,18.67,10.94,14.8
19/08/1992,20.88,10.16,15.52
20/08/1992,20.06,14.04,17.05
21/08/1992,20.69,10.42,15.55
22/08/1992,17.76,13.36,15.56
23/08/1992,17.38,8.27,12.83
24/08/1992,17.56,11.74,14.65
25/08/1992,20.56,13.8,17.18
26/08/1992,17.5,12.49,14.99
27/08/1992,18.25,12.32,15.28
28/08/1992,18.89,14.01,16.45
29/08/1992,17.38,8.33,12.86
30/08/1992,15.65,12.21,13.93
31/08/1992,16.58,6.64,11.61
01/09/1992,15.38,8.22,11.8
02/09/1992,19.53,11.1,15.32
